seller,region,leadtime
2808543131,AMCap,Std
2808543131,BACap,Std6
2808543131,BAInt,Std6
2808543131,CECap,Std6
2808543131,CEInt,Std6
2808543131,DFCap,Std4
2808543131,ESCap,Std6
2808543131,ESInt,Std6
2808543131,GOCap,Std5
2808543131,GOInt,Std6
2808543131,MAInt,Std
2808543131,MGCap,Std5
2808543131,MGInt,Std5
2808543131,MSCap,Std5
2808543131,MTCap,Std6
2808543131,PACap,Std6
2808543131,PAInt,Std7
2808543131,PBCap,Std6
2808543131,PBInt,Std6
2808543131,PECap,Std6
2808543131,PEInt,Std6
2808543131,PICap,Std5
2808543131,PIInt,Std6
2808543131,PRCap,Std3
2808543131,PRInt,Std6
2808543131,RJCap,Std5
2808543131,RJInt,Std6
2808543131,RNCap,Std5
2808543131,RNInt,Std6
2808543131,ROInt,Std6
2808543131,RSCap,Std6
2808543131,RSInt,Std6
2808543131,SCCap,Std6
2808543131,SCInt,Std4
2808543131,SECap,Std6
2808543131,SEInt,Std6
2808543131,SPCap,Std3
2808543131,SPInt,Std3
2808543131,TOInt,Std6
2813042550,ALCap,Std6
2813042550,ESCap,Std4
2813042550,ESInt,Std3
2813042550,MGCap,Std4
2813042550,MSCap,Std3
2813042550,PAInt,Std7
2813042550,PECap,Std6
2813042550,PEInt,Std5
2813042550,PRCap,Std2
2813042550,PRInt,Std4
2813042550,RJCap,Std2
2813042550,RSCap,Std4
2813042550,SPCap,Std2
2813651347,RJInt,Std4
2813651347,RSInt,Std6
2813651347,SPCap,Std1
2814492377,ALCap,Std2
2814492377,ALInt,Std3
2814492377,AMCap,Std5
2814492377,APCap,Std5
2814492377,BACap,Std6
2814492377,BAInt,Std4
2814492377,CECap,Std3
2814492377,CEInt,Std6
2814492377,DFCap,Std3
2814492377,ESCap,Std3
2814492377,ESInt,Std4
2814492377,GOCap,Std5
2814492377,GOInt,Std5
2814492377,MGCap,Std2
2814492377,MGInt,Std3
2814492377,MTInt,Std5
2814492377,PAInt,Std6
2814492377,PECap,Std5
2814492377,PEInt,Std6
2814492377,PICap,Std5
2814492377,PRCap,Std1
2814492377,PRInt,Std3
2814492377,RJCap,Std3
2814492377,RJInt,Std4
2814492377,ROCap,Std5
2814492377,ROInt,Std7
2814492377,RSCap,Std3
2814492377,RSInt,Std4
2814492377,SCCap,Std3
2814492377,SCInt,Std4
2814492377,SECap,Std4
2814492377,SEInt,Std5
2814492377,SPCap,Std3
2814492377,SPInt,Std3
2822075951,MGInt,Std5
2822880231,RJCap,Std3
2822880231,SPCap,Std2
2823045146,ACCap,Std
2823045146,ACInt,Std6
2823045146,ALCap,Std6
2823045146,ALInt,Std6
2823045146,AMCap,Std7
2823045146,APCap,Std
2823045146,BACap,Std6
2823045146,BAInt,Std7
2823045146,CECap,Std6
2823045146,DFCap,Std4
2823045146,ESCap,Std7
2823045146,GOCap,Std6
2823045146,GOInt,Std5
2823045146,MACap,Std6
2823045146,MAInt,Std7
2823045146,MGCap,Std5
2823045146,MGInt,Std5
2823045146,MSCap,Std7
2823045146,MSInt,Std6
2823045146,MTCap,Std5
2823045146,PACap,Std6
2823045146,PAInt,Std7
2823045146,PBCap,Std7
2823045146,PBInt,Std6
2823045146,PECap,Std6
2823045146,PEInt,Std6
2823045146,PEInt,Std6
2823045146,PICap,Std5
2823045146,PRCap,Std5
2823045146,PRInt,Std
2823045146,RJCap,Std5
2823045146,RJInt,Std6
2823045146,RNCap,Std6
2823045146,RNInt,Std6
2823045146,ROCap,Std6
2823045146,ROInt,Std6
2823045146,RSCap,Std5
2823045146,RSInt,Std6
2823045146,SCCap,Std5
2823045146,SCInt,Std6
2823045146,SECap,Std6
2823045146,SPCap,Std5
2823045146,SPInt,Std5
2823045146,TOInt,Std3
2825132671,CECap,Std2
2825132671,RJCap,Std5
2825132671,SPCap,Std3
2826727767,ACCap,Std5
2826727767,BAInt,Std4
2826727767,MGInt,Std3
2826727767,MSCap,Std5
2826727767,PRCap,Std3
2826727767,RJCap,Std1
2826727767,SPCap,Std2
2826727767,SPInt,Std1
2833485451,AMCap,Std
2833485451,BACap,Std4
2833485451,DFCap,Std4
2833485451,ESInt,Std4
2833485451,GOCap,Std5
2833485451,MAInt,Std6
2833485451,MGInt,Std4
2833485451,MSInt,Std5
2833485451,PEInt,Std5
2833485451,PRInt,Std5
2833485451,RJInt,Std3
2833485451,RSInt,Std6
2833485451,SPCap,Std3
2833485451,SPInt,Std3
2844059216,BAInt,Std2
2844059216,CECap,Std5
2844059216,DFCap,Std4
2844059216,MGCap,Std4
2844059216,MTInt,Std5
2844059216,PECap,Std4
2844059216,PRInt,Std6
2844059216,RJCap,Std4
2844059216,RSInt,Std5
2844059216,SPCap,Std2
2844059216,SPInt,Std3
2852370167,ALCap,Std6
2852370167,AMCap,Std5
2852370167,BACap,Std5
2852370167,BAInt,Std5
2852370167,CEInt,Std6
2852370167,DFCap,Std5
2852370167,ESCap,Std5
2852370167,ESInt,Std5
2852370167,MGCap,Std4
2852370167,MGInt,Std5
2852370167,MTCap,Std
2852370167,MTInt,Std6
2852370167,PBCap,Std6
2852370167,PECap,Std5
2852370167,PEInt,Std6
2852370167,PIInt,Std5
2852370167,PRCap,Std3
2852370167,PRInt,Std5
2852370167,RJCap,Std4
2852370167,RJInt,Std5
2852370167,RNCap,Std1
2852370167,RSCap,Std5
2852370167,RSInt,Std5
2852370167,SCCap,Std4
2852370167,SCInt,Std5
2852370167,SPCap,Std4
2852370167,SPInt,Std5
2853068811,SPInt,Std1
2858529431,BACap,Std4
2858529431,BAInt,Std1
2858529431,DFCap,Std1
2858529431,GOInt,Std4
2858529431,PECap,Std1
2858529431,PEInt,Std1
2858529431,PRCap,Std1
2858529431,RJCap,Std1
2858529431,RSCap,Std1
2858529431,SCCap,Std1
2858529431,SPCap,Std1
2861893857,MGCap,Std1
2861893857,MGInt,Std1
2861893857,PAInt,Std
2861893857,RJCap,Std3
2861893857,SPCap,Std3
2861893857,SPInt,Std3
2865594330,ACCap,Std6
2865594330,ACInt,Std7
2865594330,ALCap,Std6
2865594330,ALInt,Std5
2865594330,AMCap,Std6
2865594330,APCap,Std6
2865594330,BACap,Std5
2865594330,BAInt,Std6
2865594330,CECap,Std6
2865594330,CEInt,Std6
2865594330,DFCap,Std3
2865594330,ESCap,Std6
2865594330,ESInt,Std6
2865594330,GOCap,Std3
2865594330,GOInt,Std5
2865594330,MACap,Std6
2865594330,MAInt,Std6
2865594330,MGCap,Std4
2865594330,MGInt,Std4
2865594330,MSCap,Std5
2865594330,MTInt,Std5
2865594330,PACap,Std6
2865594330,PAInt,Std7
2865594330,PBCap,Std6
2865594330,PBInt,Std6
2865594330,PECap,Std5
2865594330,PECap,Std6
2865594330,PEInt,Std5
2865594330,PICap,Std6
2865594330,PIInt,Std6
2865594330,PRCap,Std4
2865594330,PRInt,Std4
2865594330,RJCap,Std3
2865594330,RJCap,Std2
2865594330,RJInt,Std3
2865594330,RNCap,Std5
2865594330,RNInt,Std6
2865594330,ROCap,Std6
2865594330,RRCap,Std6
2865594330,RSCap,Std4
2865594330,RSInt,Std4
2865594330,SCCap,Std4
2865594330,SCInt,Std5
2865594330,SECap,Std5
2865594330,SPCap,Std4
2865594330,SPCap,Std3
2865594330,SPInt,Std3
2865594330,SPInt,Std5
2865594330,TOInt,Std5
2872299431,PRCap,Std3
2880267721,BACap,Std2
2880267721,BAInt,Std4
2880267721,MGCap,Std1
2880267721,MGInt,Std1
2880267721,PBCap,Std5
2880267721,PECap,Std4
2880267721,PRCap,Std3
2880267721,RJCap,Std3
2880267721,RSInt,Std5
2880267721,SPCap,Std2
2880267721,SPInt,Std3
2882843487,AMCap,Std3
2882843487,BAInt,Std6
2882843487,DFCap,Std3
2882843487,ESCap,Std5
2882843487,GOCap,Std4
2882843487,MGCap,Std4
2882843487,PRCap,Std3
2882843487,RJInt,Std6
2882843487,ROInt,Std7
2882843487,SPCap,Std4
2882843487,SPInt,Std3
2888574377,RJCap,Std3
2889605827,DFCap,Std6
2889605827,MGInt,Std3
2897308491,DFCap,Std3
2897308491,GOCap,Std5
2897308491,MGCap,Std5
2897308491,MGInt,Std3
2897308491,MSInt,Std6
2897308491,PRInt,Std5
2897308491,RJInt,Std3
2897308491,RSInt,Std1
2897308491,SCInt,Std3
2897308491,SPCap,Std3
2897308491,SPInt,Std4
2913357456,GOInt,Std3
2913357456,PRInt,Std3
2913357456,RSCap,Std3
2913357456,RSInt,Std4
2913357456,SPCap,Std3
2913357456,SPInt,Std3
2914247381,CECap,Std6
2914247381,DFCap,Std3
2914247381,MGInt,Std3
2914247381,MTCap,Std6
2914247381,RJCap,Std4
2914247381,RSCap,Std3
2914247381,RSInt,Std6
2914247381,SPCap,Std2
2918528441,RSCap,Std6
2928481856,MSInt,Std6
2931021192,ALCap,Std5
2931021192,AMCap,Std5
2931021192,BACap,Std5
2931021192,BAInt,Std5
2931021192,CECap,Std7
2931021192,CEInt,Std5
2931021192,DFCap,Std5
2931021192,ESInt,Std6
2931021192,GOCap,Std6
2931021192,GOInt,Std5
2931021192,MACap,Std7
2931021192,MGCap,Std5
2931021192,MGInt,Std5
2931021192,MSCap,Std6
2931021192,MTCap,Std4
2931021192,MTInt,Std7
2931021192,PACap,Std
2931021192,PACap,Std7
2931021192,PAInt,Std
2931021192,PBCap,Std4
2931021192,PBCap,Std4
2931021192,PBInt,Std4
2931021192,PBInt,Std3
2931021192,PECap,Std5
2931021192,PEInt,Std4
2931021192,PICap,Std5
2931021192,PRCap,Std6
2931021192,PRInt,Std5
2931021192,RJCap,Std5
2931021192,RJInt,Std5
2931021192,RNInt,Std6
2931021192,RSCap,Std3
2931021192,RSInt,Std5
2931021192,SCCap,Std5
2931021192,SCInt,Std4
2931021192,SECap,Std6
2931021192,SPCap,Std4
2931021192,SPInt,Std4
2931021192,TOCap,Std7
2934070030,RJCap,Std1
2934101560,MGCap,Std3
2934101560,PICap,Std5
2934101560,PRInt,Std6
2934101560,RSInt,Std6
2934101560,SPCap,Std2
2934101560,SPInt,Std3
2949416000,RJInt,Std4
2977099446,AMCap,Std2
2977099446,DFCap,Std4
2977099446,ESCap,Std5
2977099446,GOInt,Std5
2977099446,MACap,Std7
2977099446,MGInt,Std4
2977099446,PECap,Std5
2977099446,RJCap,Std5
2977099446,RJInt,Std7
2977099446,RNCap,Std5
2977099446,RSCap,Std2
2977099446,SCInt,Std3
2977099446,SPCap,Std4
2977099446,SPInt,Std4
2978752286,APCap,Std6
2978752286,BAInt,Std6
2978752286,CECap,Std7
2978752286,ESInt,Std5
2978752286,GOCap,Std5
2978752286,MTInt,Std6
2978752286,PAInt,Std
2978752286,PECap,Std3
2978752286,PEInt,Std6
2978752286,PICap,Std6
2978752286,PRInt,Std4
2978752286,RJCap,Std4
2978752286,RJInt,Std6
2978752286,SCInt,Std6
2978752286,SPCap,Std5
2978752286,SPInt,Std5
2986547881,CECap,Std2
2986547881,DFCap,Std3
2986547881,MGInt,Std5
2986547881,SPCap,Std2
2986547881,SPInt,Std2
2995212760,MGCap,Std3
2995212760,MGInt,Std5
2995212760,PAInt,Std5
2995212760,PBInt,Std4
2995212760,PRCap,Std3
2995212760,RJCap,Std3
2995212760,RJInt,Std4
2995212760,RNInt,Std4
2995212760,SPCap,Std3
2995212760,SPInt,Std3
2996956450,ALCap,Std6
2996956450,AMCap,Std2
2996956450,BACap,Std4
2996956450,DFCap,Std3
2996956450,ESInt,Std5
2996956450,GOCap,Std3
2996956450,MGCap,Std3
2996956450,MTCap,Std4
2996956450,PRCap,Std3
2996956450,RJCap,Std2
2996956450,RJInt,Std4
2996956450,RSCap,Std5
2996956450,RSInt,Std6
2996956450,SCInt,Std6
2996956450,SECap,Std6
2996956450,SPCap,Std4
2996956450,SPInt,Std3
3002218386,BAInt,Std5
3002218386,DFCap,Std7
3002218386,ESInt,Std4
3002218386,PIInt,Std5
3002218386,RNInt,Std6
3002218386,SPInt,Std3
3026274071,ROCap,Std6
3032566056,MSInt,Std6
3032566056,SPCap,Std1
3052982480,SPInt,Std4
3057317680,MGCap,Std3
3057317680,RJCap,Std5
3057317680,RSCap,Std4
3057317680,RSInt,Std
3057317680,SPCap,Std5
3057317680,SPInt,Std5
3068808936,ALCap,Std6
3068808936,BACap,Std5
3068808936,BAInt,Std6
3068808936,CECap,Std6
3068808936,CEInt,Std4
3068808936,DFCap,Std4
3068808936,MGCap,Std3
3068808936,MGInt,Std3
3068808936,MSCap,Std6
3068808936,MTInt,Std6
3068808936,PACap,Std6
3068808936,PECap,Std4
3068808936,PEInt,Std7
3068808936,PICap,Std6
3068808936,PRCap,Std3
3068808936,PRInt,Std5
3068808936,RJCap,Std4
3068808936,RJInt,Std3
3068808936,RSCap,Std4
3068808936,RSInt,Std5
3068808936,SCCap,Std3
3068808936,SCInt,Std5
3068808936,SPInt,Std2
3069943442,BAInt,Std5
3069943442,CECap,Std5
3069943442,CEInt,Std7
3069943442,DFCap,Std4
3069943442,ESInt,Std6
3069943442,GOCap,Std5
3069943442,GOInt,Std4
3069943442,MACap,Std6
3069943442,MGCap,Std4
3069943442,MGInt,Std4
3069943442,MSCap,Std5
3069943442,MSInt,Std6
3069943442,MTCap,Std5
3069943442,PAInt,Std5
3069943442,PBInt,Std7
3069943442,PECap,Std5
3069943442,PEInt,Std3
3069943442,PICap,Std5
3069943442,PIInt,Std6
3069943442,PRCap,Std3
3069943442,PRInt,Std4
3069943442,RJCap,Std5
3069943442,RJInt,Std5
3069943442,RNInt,Std5
3069943442,ROCap,Std6
3069943442,RSCap,Std5
3069943442,RSInt,Std6
3069943442,SCCap,Std5
3069943442,SCInt,Std5
3069943442,SECap,Std6
3069943442,SPCap,Std3
3069943442,SPInt,Std4
3077247570,ACCap,Std6
3077247570,ALCap,Std6
3077247570,ALInt,Std6
3077247570,AMCap,Std7
3077247570,APCap,Std7
3077247570,BACap,Std5
3077247570,BACap,Std5
3077247570,BAInt,Std4
3077247570,BAInt,Std5
3077247570,CECap,Std5
3077247570,CEInt,Std6
3077247570,DFCap,Std3
3077247570,DFCap,Std4
3077247570,ESCap,Std4
3077247570,ESInt,Std4
3077247570,ESInt,Std5
3077247570,GOCap,Std5
3077247570,GOCap,Std5
3077247570,GOInt,Std5
3077247570,GOInt,Std5
3077247570,MACap,Std6
3077247570,MAInt,Std5
3077247570,MAInt,Std3
3077247570,MGCap,Std3
3077247570,MGCap,Std3
3077247570,MGInt,Std3
3077247570,MGInt,Std4
3077247570,MSCap,Std5
3077247570,MSCap,Std5
3077247570,MSInt,Std3
3077247570,MTCap,Std6
3077247570,MTInt,Std6
3077247570,PACap,Std6
3077247570,PAInt,Std7
3077247570,PBCap,Std5
3077247570,PBInt,Std6
3077247570,PECap,Std5
3077247570,PEInt,Std5
3077247570,PICap,Std6
3077247570,PIInt,Std6
3077247570,PRCap,Std4
3077247570,PRCap,Std4
3077247570,PRInt,Std4
3077247570,PRInt,Std6
3077247570,RJCap,Std1
3077247570,RJCap,Std2
3077247570,RJInt,Std2
3077247570,RJInt,Std2
3077247570,RNCap,Std6
3077247570,RNInt,Std6
3077247570,ROCap,Std6
3077247570,ROInt,Std6
3077247570,RRCap,Std3
3077247570,RSCap,Std5
3077247570,RSCap,Std4
3077247570,RSInt,Std5
3077247570,RSInt,Std5
3077247570,SCCap,Std5
3077247570,SCInt,Std5
3077247570,SCInt,Std5
3077247570,SECap,Std6
3077247570,SPCap,Std4
3077247570,SPCap,Std4
3077247570,SPInt,Std4
3077247570,SPInt,Std4
3077247570,TOCap,Std6
3080269356,MGCap,Std1
3080269356,SPInt,Std3
3097806906,ACCap,Std6
3097806906,CEInt,Std6
3097806906,DFCap,Std4
3097806906,MGInt,Std3
3097806906,PECap,Std5
3097806906,PRCap,Std4
3097806906,PRInt,Std4
3097806906,RJCap,Std5
3097806906,ROInt,Std5
3097806906,RSCap,Std3
3097806906,SCCap,Std3
3097806906,SPCap,Std3
3097806906,SPInt,Std3
3098299506,SPInt,Std2
3106707216,AMCap,Std7
3106707216,BAInt,Std5
3106707216,DFCap,Std4
3106707216,ESCap,Std5
3106707216,ESInt,Std4
3106707216,GOCap,Std6
3106707216,MGCap,Std3
3106707216,MGInt,Std3
3106707216,PICap,Std6
3106707216,PIInt,Std5
3106707216,PRInt,Std4
3106707216,RJCap,Std3
3106707216,RJInt,Std3
3106707216,RNCap,Std5
3106707216,ROCap,Std5
3106707216,RSCap,Std4
3106707216,RSInt,Std5
3106707216,SCInt,Std5
3106707216,SPCap,Std3
3106707216,SPInt,Std3
3106707216,TOCap,Std4
3106901546,PIInt,Std4
3106901546,RJInt,Std1
3106901546,RSInt,Std5
3106901546,SPCap,Std3
3108348826,ALCap,Std5
3108348826,AMCap,Std3
3108348826,APCap,Std5
3108348826,BACap,Std4
3108348826,BAInt,Std4
3108348826,CECap,Std6
3108348826,CEInt,Std7
3108348826,DFCap,Std5
3108348826,ESInt,Std5
3108348826,GOCap,Std5
3108348826,MACap,Std6
3108348826,MGCap,Std4
3108348826,MGInt,Std3
3108348826,MTInt,Std6
3108348826,PACap,Std6
3108348826,PECap,Std6
3108348826,PIInt,Std4
3108348826,PRInt,Std4
3108348826,RJCap,Std4
3108348826,RJInt,Std4
3108348826,RNCap,Std7
3108348826,RSInt,Std5
3108348826,SCCap,Std4
3108348826,SCInt,Std5
3108348826,SPCap,Std3
3108348826,SPInt,Std3
3117436186,DFCap,Std3
3117436186,MGCap,Std4
3117436186,MGInt,Std5
3117436186,PAInt,Std3
3117436186,PRInt,Std3
3117436186,RJInt,Std4
3117436186,RJInt,Std
3117436186,ROInt,Std4
3117436186,RSInt,Std4
3117436186,SCInt,Std2
3117436186,SPCap,Std2
3117436186,SPInt,Std3
3124099742,BACap,Std3
3124099742,BAInt,Std5
3124099742,CECap,Std5
3124099742,DFCap,Std4
3124099742,ESInt,Std5
3124099742,GOCap,Std3
3124099742,GOInt,Std5
3124099742,MGCap,Std3
3124099742,MGInt,Std4
3124099742,MSInt,Std6
3124099742,MTCap,Std4
3124099742,PACap,Std6
3124099742,PICap,Std5
3124099742,PRCap,Std3
3124099742,PRInt,Std5
3124099742,RJCap,Std3
3124099742,RJInt,Std4
3124099742,RSCap,Std3
3124099742,RSInt,Std5
3124099742,SCCap,Std7
3124099742,SPCap,Std2
3124099742,SPInt,Std4
3129458006,DFCap,Std2
3129458006,ESInt,Std5
3129458006,GOCap,Std5
3129458006,MGInt,Std3
3129458006,MSCap,Std5
3129458006,PICap,Std4
3129458006,PRInt,Std5
3129458006,RJInt,Std5
3129458006,RSInt,Std5
3129458006,RSInt,Std5
3129458006,SPCap,Std4
3154516706,DFCap,Std4
3154516706,GOInt,Std3
3154516706,RJInt,Std5
3154516706,RSCap,Std7
3154516706,RSInt,Std5
3154516706,SPCap,Std1
3154516706,SPInt,Std1
3164359920,MGCap,Std3
3164359920,MGInt,Std3
3177351411,GOCap,Std3
3177351411,PRCap,Std2
3177351411,RJInt,Std4
3177351411,RSCap,Std4
3177351411,SPCap,Std3
3177351411,SPInt,Std2
3207327606,SPInt,Std1
3226198160,MGInt,Std4
3226198160,RJCap,Std3
3235384480,BACap,Std4
3235384480,CECap,Std5
3235384480,PACap,Std
3235384480,RSCap,Std3
3235384480,RSInt,Std4
3235384480,SPCap,Std1
3243864431,RJCap,Std4
3245594800,ALCap,Std3
3245594800,ALInt,Std5
3245594800,APCap,Std6
3245594800,BACap,Std3
3245594800,BAInt,Std4
3245594800,CECap,Std5
3245594800,CEInt,Std4
3245594800,DFCap,Std4
3245594800,ESCap,Std5
3245594800,ESInt,Std3
3245594800,GOCap,Std4
3245594800,GOInt,Std5
3245594800,MAInt,Std6
3245594800,MGCap,Std2
3245594800,MGInt,Std4
3245594800,MTCap,Std7
3245594800,MTInt,Std4
3245594800,PAInt,Std6
3245594800,PBCap,Std5
3245594800,PECap,Std4
3245594800,PEInt,Std5
3245594800,PICap,Std6
3245594800,PIInt,Std5
3245594800,PRCap,Std3
3245594800,PRInt,Std5
3245594800,RJCap,Std3
3245594800,RJInt,Std3
3245594800,RNCap,Std6
3245594800,RNInt,Std7
3245594800,RSCap,Std4
3245594800,RSInt,Std5
3245594800,RSInt,Std5
3245594800,SCCap,Std4
3245594800,SCInt,Std3
3245594800,SPCap,Std3
3245594800,SPInt,Std3
3247602641,AMCap,Std3
3247602641,BACap,Std5
3247602641,CECap,Std3
3247602641,DFCap,Std3
3247602641,ESCap,Std5
3247602641,ESInt,Std3
3247602641,GOCap,Std4
3247602641,MGCap,Std5
3247602641,MGInt,Std4
3247602641,MSCap,Std4
3247602641,MTCap,Std4
3247602641,PECap,Std2
3247602641,PICap,Std5
3247602641,PRCap,Std3
3247602641,PRInt,Std5
3247602641,RJCap,Std3
3247602641,RJInt,Std3
3247602641,RSCap,Std5
3247602641,RSInt,Std4
3247602641,SCCap,Std2
3247602641,SCInt,Std3
3247602641,SPCap,Std2
3247602641,SPInt,Std4
3253588136,ALCap,Std4
3253588136,ALCap,Std5
3253588136,AMCap,Std4
3253588136,AMCap,Std5
3253588136,APCap,Std6
3253588136,APCap,Std7
3253588136,BACap,Std4
3253588136,BACap,Std4
3253588136,BAInt,Std5
3253588136,BAInt,Std5
3253588136,CECap,Std5
3253588136,CECap,Std5
3253588136,CEInt,Std6
3253588136,CEInt,Std6
3253588136,DFCap,Std4
3253588136,DFCap,Std4
3253588136,ESCap,Std5
3253588136,ESCap,Std5
3253588136,ESInt,Std5
3253588136,ESInt,Std5
3253588136,GOCap,Std5
3253588136,GOCap,Std6
3253588136,GOInt,Std5
3253588136,GOInt,Std6
3253588136,MACap,Std6
3253588136,MAInt,Std5
3253588136,MAInt,Std6
3253588136,MGCap,Std4
3253588136,MGCap,Std3
3253588136,MGInt,Std5
3253588136,MGInt,Std5
3253588136,MSCap,Std5
3253588136,MSCap,Std5
3253588136,MSInt,Std6
3253588136,MSInt,Std5
3253588136,MTCap,Std5
3253588136,MTCap,Std5
3253588136,MTInt,Std5
3253588136,MTInt,Std5
3253588136,PACap,Std6
3253588136,PACap,Std6
3253588136,PAInt,Std7
3253588136,PBCap,Std5
3253588136,PBCap,Std5
3253588136,PBInt,Std4
3253588136,PBInt,Std7
3253588136,PECap,Std6
3253588136,PECap,Std5
3253588136,PEInt,Std5
3253588136,PEInt,Std5
3253588136,PICap,Std5
3253588136,PICap,Std6
3253588136,PRCap,Std3
3253588136,PRCap,Std3
3253588136,PRInt,Std4
3253588136,PRInt,Std4
3253588136,RJCap,Std5
3253588136,RJCap,Std4
3253588136,RJInt,Std4
3253588136,RJInt,Std4
3253588136,RNCap,Std5
3253588136,RNCap,Std5
3253588136,RNInt,Std6
3253588136,ROInt,Std6
3253588136,RRCap,Std7
3253588136,RRCap,Std
3253588136,RSCap,Std4
3253588136,RSCap,Std4
3253588136,RSInt,Std5
3253588136,RSInt,Std5
3253588136,SCCap,Std3
3253588136,SCCap,Std4
3253588136,SCInt,Std4
3253588136,SCInt,Std4
3253588136,SECap,Std3
3253588136,SECap,Std5
3253588136,SEInt,Std4
3253588136,SPCap,Std3
3253588136,SPCap,Std3
3253588136,SPInt,Std4
3253588136,SPInt,Std4
3253588136,TOCap,Std6
3253588136,TOCap,Std7
3253588136,TOInt,Std6
3264596201,CECap,Std5
3264596201,PECap,Std5
3264596201,RJCap,Std4
3264596201,SPCap,Std3
3283918291,AMCap,Std4
3283918291,BACap,Std4
3283918291,BAInt,Std5
3283918291,CECap,Std5
3283918291,DFCap,Std4
3283918291,ESInt,Std4
3283918291,GOCap,Std6
3283918291,GOInt,Std6
3283918291,MACap,Std6
3283918291,MGCap,Std5
3283918291,MGInt,Std4
3283918291,MSCap,Std5
3283918291,MTInt,Std5
3283918291,PACap,Std6
3283918291,PBInt,Std5
3283918291,PEInt,Std4
3283918291,PRCap,Std3
3283918291,RJCap,Std5
3283918291,RJInt,Std5
3283918291,RNCap,Std5
3283918291,RSCap,Std3
3283918291,RSInt,Std5
3283918291,SCCap,Std5
3283918291,SCInt,Std5
3283918291,SPCap,Std2
3283918291,SPInt,Std3
3299999976,RJCap,Std4
3303532641,BACap,Std6
3303532641,BAInt,Std4
3303532641,PICap,Std6
3303532641,RNInt,Std
3303532641,ROCap,Std6
3303532641,RSCap,Std3
3312910982,RJInt,Std4
3312910982,RSInt,Std5
3312910982,SCInt,Std5
3312910982,SPCap,Std3
3312910982,SPInt,Std3
3318098736,BAInt,Std6
3318098736,DFCap,Std3
3318098736,ESInt,Std5
3318098736,GOCap,Std5
3318098736,MGCap,Std3
3318098736,MGInt,Std5
3318098736,MTInt,Std6
3318098736,PAInt,Std7
3318098736,PRCap,Std4
3318098736,RJCap,Std3
3318098736,RJInt,Std3
3318098736,RSCap,Std4
3318098736,RSInt,Std3
3318098736,SCInt,Std2
3318098736,SPCap,Std3
3318098736,SPInt,Std3
3323184406,CECap,Std5
3323184406,DFCap,Std4
3323184406,MGInt,Std4
3323184406,RJCap,Std4
3323184406,RSCap,Std5
3323184406,SPCap,Std3
3323184406,SPInt,Std2
3324926902,BAInt,Std7
3324926902,DFCap,Std3
3324926902,GOCap,Std5
3324926902,RJCap,Std3
3324926902,SPCap,Std1
3324926902,SPInt,Std1
3326060226,ESInt,Std2
3326060226,PRCap,Std4
3326060226,SCCap,Std1
3329103906,AMCap,Std5
3329103906,CECap,Std6
3329103906,DFCap,Std2
3329103906,ESInt,Std5
3329103906,GOCap,Std4
3329103906,MGCap,Std3
3329103906,MGInt,Std2
3329103906,MTCap,Std4
3329103906,PAInt,Std7
3329103906,PRInt,Std5
3329103906,RJCap,Std2
3329103906,RJInt,Std2
3329103906,RSInt,Std6
3329103906,SCCap,Std4
3329103906,SCInt,Std5
3329103906,SPCap,Std3
3329103906,SPInt,Std4
3348905520,ACCap,Std6
3348905520,ACCap,Std6
3348905520,ACCap,Std6
3348905520,ACInt,Std6
3348905520,ACInt,Std6
3348905520,ALCap,Std6
3348905520,ALCap,Std6
3348905520,ALCap,Std6
3348905520,ALInt,Std6
3348905520,ALInt,Std6
3348905520,ALInt,Std7
3348905520,AMCap,Std
3348905520,AMInt,Std
